Category,Conductivity (MSm-1),Density (g cm-3),Specific Conductivity (kS m2/kg),Electrical Anisotropy,Alignment figure of merit,Alignment method,Alignment FWHM,FWHM type,Raman G:D,Raman wavelength,(10^-12)*G:D λ^4,Doped or Acid Exposure (Yes/ No),Tensile Strength (MPa),Specific Strength (N/Tex),Young's Modulus (GPa),Uber Parameter,Specific Uber Parameter,CNT Diameter (nm),Plottable CNT Diameter (nm),Date Entered and Checked,Notes,Year,Production Process,Post Process,Intentionally added intercalation dope,Host Conductivity (MSm-1),Sorted Status,Bulk Fiber Diameter (microns),G Peak Position (cm-1),Thermal Conductivity (W/(m K)),T Star (K),R value at lowest temp,R value at 4.2 K,R value at 10 K,R value at 77 K,R value at 300 K,R(300K)/R(4.2K),R(300K)/R(10K),Reference,Log Conductivity,Log Density,Log Specific Conductivity,Log Tensile Strength,Log Specific Strength,Log Youngs Modulus,Log Raman G:D Ratio,Log Raman (10^-12)*G:D λ^4,Log CNT Diameter,Log Fiber Diameter,Log Thermal Conductivity,Log (R(300K)/R(4.2)),Log (R(300K)/R(10)),Log Host Conductivity,Ampacity Measurement Config,Medium 1,Substrate,Absolute I max (mA),Absolute J max (A/m2),Specific J max (mA/tex),Absolute J failure (A/m2,Specific J failure (mA/tex),Breakdown Temp (oC),Medium 2,Substrate 2,Absolute I max (mA).1,Absolute J max (A/m2).1,Specific J max (mA/tex).1,Absolute J failure (A/m2.1,Specific J failure (mA/tex).1,Probe separation for Electrical conductivity (microns),Probe separation for Ampacity (microns),Notes on ampacity,Substrate for ampacity (Yes/No),Notes on substrate,Log (Jmax in Air (A/m2)),Log (Jmax in Vacuum(A/m2)),Bulk fibre diameter (nm),Log (Bulk fibre diameter (nm)),Effective diameter for ampacity (nm),Log (Effective diameter for ampacity (nm)),Notes on diameter,Category 2,Diameter Regime,Log (Probe separation for ampacity (microns)),Probe separation regime
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.27579,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.89138,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.13721,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.1057790145,,-0.0499374505,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.84842,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.63851,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.54172,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.0713885635,,-0.1948351893,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.66316,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.90000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.59684,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.1783830558,,-0.0457574906,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.48211,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.59540,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.28705,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.3168581273,,-0.2251894929,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.78526,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.40000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.31411,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.1049847778,,-0.3979400087,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.20632,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,1.19310,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.43926,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.0814610123,,0.0766781009,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.46105,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,0.52069,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.24007,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.3362494948,,-0.2834210506,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.31188,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,2.64463,785,1.00425,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.506009886,,,,0.422364608,0.001843235,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.62700,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,6.85950,785,2.60478,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.2027293624,,,,0.8362927221,0.415771349,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.11095,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,21.98347,785,8.34785,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.04569441,,,,1.3420962663,0.9215748933,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.71818,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,29.66942,785,11.26647,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.1437672324,,,,1.4723090783,1.0517877052,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.82996,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,48.14050,785,18.28055,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.0809438844,,,,1.6825105594,1.2619891864,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.12279,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,37.35537,785,14.18508,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.0502968071,,,,1.5723530645,1.1518316915,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.15905,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,32.14876,785,12.20795,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.0641027779,,,,1.507164231,1.086642858,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.19200,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,19.00826,785,7.21807,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,0.0762766503,,,,1.2789424657,0.8584210927,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.37011,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,8.59504,785,3.26382,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200719,,2019.0,Floating Catalyst,"CSA Stetched, Vacuum baked",,,Unsorted,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Extreme stretching of high G:D ratio carbon nanotube fibers using super-acid,,,-0.4316726638,,,,0.934247969,0.513726596,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
